评论ID,分词结果
143272736256,读书 可以 从 各种 角度 按 自己 切入 别人 讲 出来 的 大多 都 是 他 自己 已经 看到 的 那条 不 一定 错 但 还有 很多 看法
143272717312,书 是 别人 写下 的 因 解读 是 别人 看出 的 果
208495426048,回复 : 书 的 种类 也 分 很 多种 与其 让 我 为了 熟悉 法律 而 去 看 刑法 这 类 教科书 倒不如 多 看 像 罗翔 老师 这样 的 教育 视频 来 的 简单 易懂
136358814976,对于 我 背不住 333 这件 事儿 这时 也 就 释然 了
136335703440,如何 阅读 一 本书 已 读完 2 遍 后面 的 书单 是 非常 经典
136300654880,你 怎么 还 看 这类 视频 了 完 了 你 开始 学习 了
136311052912,回复 : 没 啊 就是 中午 看 这个 下 的 饭
136077239392,魔鬼 的 代言人
135967902240,wcccccccccccc
135727395120,心累 了
135585863632,学生 看 还行
135571857456,哇 在 做出 感想 之前 需要 好好 的 想想
135566536240,犹太人 认为 为了 读书 而 读书
135349013344,罗 老师 想 向 你 求助 最近 发生 了 小 车祸 我 骑 电动 自行车 过 斑马线 过时 无人 过 到 一半 被 超速 两轮 摩托车 撞 到 我 和 我 老婆 都 受伤 了 责任 认定书 交警 详细 写 了 我们 犯规 的 条例 然后 对 摩托车 方 就 一笔带过 写 不 文明 驾驶 车速 超速 车子 改装 问题 都 不 体现 认定 对方 主要 责任 威逼 我们 签字 说 不 签 可能 会 变成 对 等 责任 没 办法 签字 了 这种 情况 我们 该 什么 办请 大家 帮忙
135326390352,读书 不是 为了 炫耀 读书 只是 为了 培养 你 的 智慧
135323426896,说 得 太好了 每次 看罗 老师 的 视频 总能 有 一些 收获
135299791120,张文踏马 的 青别 看 了
135299355824,孟凡 江别 看 了
135189203504,自从 高中毕业 以后 到 现在 大学 期间 我 好 想 已经 没有 认真 的 读 一 本书 了
135105980496,对不起 我 读书 从来 都 是 功利 的 为 片刻 的 阅读 欢愉 为 寻答 解惑 为 文字 的 美学 享受 为 跳脱 肉身 和 现实 的 畅游 体验 每 一次 当下 即 得 的 都 是 我 读书 的 功利 所在
135082463120,阅读 可以 丰富 自己 的 内心 抵制 外界 的 浮华 外界 的 虚荣
135014218720,读书 可能 是 一种 慰籍 吧 在 遇到 一句 问候 不是 关心 而是 想 看热闹 的 时候 在 看到 他人 困境 出手 相助 却 得不到 感谢 时 在 他人 寻求 帮助 给予帮助 当 你 向 他 寻求 帮助 却 躲躲闪闪 时 在 你 认真 倾听 他人 却 得不到 相应 的 尊重 时 在 如此 种种 屡次 发生 时 你 仍然 可以 保持 热忱 和 赤诚 的 态度 来 对待 他人 的 勇气 和 慰籍 让 你 明白 人性 不止 有恶 也 有 善 从来如此 不必 在意 重要 的 是 什么样 的 一次次 遇到 的 时候 什么样 的 处理 让 你 感到 舒适 或许 看书 会 让 人 开阔 许多
134957505168,是 这样 的 越 喜欢 思考 人生 思考 我 从 哪里 来 要 到 哪里 去 活着 的 意义 是 什么 要 做 一个 什么样 的 人 怎么 和 人 相处 说话 做事 就 越 谦虚 没有 那么 多戾 气
134891218448,鸡汤 好毒 但是 又 能 怎么样
134750538496,读书 能 提升 一个 人 的 气质 与 心境
134734373104,有木有 罗 老师 的 粉丝 群 很想 认识 一些 新 朋友 扩展 一下 优质 的 交友 圈 期待 戳 我 哦
134695152128,1 认真 的 读 2 带有 目的性 的 去 读书 3 读 复杂 难懂 的 书 4 如何 阅读 一 本书
134638361616,上学 并 没有 消耗 我 对 读书 的 热爱 我 只是 不 喜欢 学 数学
134558608944,罗 老师 推荐 那本书 我 高中政治 老师 推荐 过
134450679152,讲 的 真 好 很 透彻 啊 第一次 听 顿时 让 我 很 很 清醒 确实 现在 有 在 备考 有 专业书 有 在读 课外书 没有 功利性 读书 就是 在 提升 自己 改变 自己 的 一些 错误想法 真的 好难
134440413952,印度 有 很多 的 智慧 的 人
134335223664,如何 去 阅读 一 本书
134327609712,卖 家里 的 古董 半路 被 人 把 古董 偷 了 然后 家人 说 假 古董 怎么 判
134284479136,因为 无知 而 去 阅读 越 阅读 越 觉得 自己 无知
134200663344,先 通过 功利性 阅读 获得 一定 基础 的 功和利 才 有 本钱 去 非 功利性 阅读 在 功利性 阅读 的 过程 中 接触 了 太 多 的 理论 和 思想 都 好 想 去 研究 探索 但 在 连 生活 都 难以 保障 的 时候 还是 先 功利 一些 吧 毕竟 我非 圣人
134124983936,加油 今年 争取 上岸 上岸 之后 有空 要 去 学法 然后 跟 罗 老师 见面
134065578272,如何 阅读 一 本书
134065623248,读书 不是 为了 炫耀
134065551296,我 不 知道 活 在世界上 是 为什么
139222882016,为 自己
134021910304,每天 一遍
133985316464,受益匪浅
133974298208,为什么 读书 为了 找到 更好 的 自己 去 非公 利 的 读书 ? 吧 加油 01 : 08 成功 主义 价值观 注意 功利性 读书 非 功利性 读书 淡然 接受 失败 02 : 30 成功 不 ...
133965508784,要读 就读 精品 如何 让 富婆 爱上 我
133959815552,马上 明年 高考 虽然 我 知道 高考 确实 很 重要 但是 就是 不想 学
133926395328,每天 都 来看 一看
133889404496,小 吴小吴 加油
133862919632,两年 前 看 和 现在 在 看一遍 视频 中 所说 深有感触 人 只有 深处 危机 才 会 醒悟 真理 唉
133811249008,读书 改变命运 进入 另外 一个 阶层
133804029696,罗 老师
133620175040,为 中华 之 崛起 而 读书 为 人类 的 解放 而 斗争
134914091472,格局 打开
133581515152,我们 读书 的 目的 是 让 我们 在 低迷 苦难 的 时候 有 勇气 和 胆量 继续 前行 当代 社会 弥漫着 功利性 成功 价值观 的 读书 我们 真正 的 辉煌 不是 我们 成功 的 时候 而是 我们 在 生活 苦难 低 ...
133481322128,读书 的 意义 是 什么 读书 的 意义 有 两个 一 可以 使人 不卑不亢 的 活着 二是 可以 使人 心灵 干净 一 本书 读完 可能 很快 就 忘 干净 了 好比 竹篮打水 是 一场空 但是 竹篮 经过 一次次 水 的 洗礼 竹篮 会 一次 比 一次 干净 一个 人 每天 看书 可能 会 记不住 什么 但 在 潜意识 里会 明白 什么 是 对 什么 是 错 ------ 范雨素
133476965552,对不起 罗 老师 我 可能 不再 有 面对 生活 的 勇气 了
133478849872,别 这样 兄弟 一切 都 会 好 起来 的 四川 的 娃 最 坚韧
133606829600,回复 : 谢谢 你 再见
133761253808,对不起 兄弟 你 的 勇气 一直 都 在
133909283104,在 最 难过 的 时候 也 不要 放弃 对 生活 的 希望 呀
133465957248,被 弹幕 看笑 了
133845209232,没 一句 靠 自己 思考 后 的 发言
133448347808,如果 我 没有 读书 我 可能 十几岁 就 像 我 的 同学 们 一样 在 一个 小山村 早早 地 结婚 生娃 过 着 浑浑噩噩 的 生活 了 感谢 书籍 打开 了 我 新 生活 新世界 的 大门
133395117296,自恋 型 人格障碍 犯罪 判 什么 刑
133354381232,因为 我 喜欢 诗词 喜欢 文言文 喜欢 中国 古文化 喜欢 中国 诗词 文人 我 每天 一直 在 阅读 古言文 诗词 我 上 了 中专 依旧 如此 可能 因为 我 上 了 中专 的 原因 我 发现 读 我 自己 喜欢 的 古言文 诗词 对 我 的 将来 并 无 什么 用处 因此 我 迷茫 了 ......
133354683360,迷茫 在 我 是否 要 撇弃 我 所 喜爱 的 东西 还是 继续 坚持 而 生活 学历 平凡 毋庸 ....
133466037328,学历 是 必要 的 读书 也 是 必要 的 如果 把 学历 看成 是 物质 方面 读书 是 精神 方面 那么 学历 的 提高 能够 为 读书 提供 前提条件 提升 学历 的 目的 是 为了 能够 非 功利 的 读书 我 现在 就是 在 经历 功利性 读书 的 阶段 我 想 为 自己 创造 一个 非 功利性 读书 的 机会
135020406096,有 这种 爱好 非常 好 千万 不要 放弃 如果 学校 可以 升学 何 不妨 试试 呢 读书 能 受益 终生 万 不可 放弃
133167906256,两件事 决定 你 你 一无所有 时 的 耐心 和 你 拥有 一切 时 的 态度
133007517088,读书 ING
132974513888,我 觉得 对于 我 来说 读书 是 为了 寻找 到 真正 的 自己
132811762736,"现在 读书 "" 是 读书 还是 "" 写题 """
132780434000,读书 是 为了 走 在 时代 的 前沿 然后 帮助 后面 的 人 这 才 是 读书 的 意义 站 在 他人 的 肩膀 上 我们 享受 到 了 时代 的 红利 我们 也 要 反过来 帮助 他们
132581499856,认真读书
132431667584,逆风 局人 呢
132412331584,但是 你 为了 获取 智慧 而 读书 为了 读书 而读 如何 读一 本书 怎么 不是 一种 功利性 的 读书 呢
132642821040,总得 先有术 再 论道
135020493728,工欲善其事 必先利其器
132331482368,您 准备 好了吗 跟 人类 伟大 的 灵魂 对话 用 他 的 加特林 扫射 你 那 冰冷 傲慢 自恋 自怜 的 内心 理查 乔登 加特林
132283132400,兄弟 们 你们 说 这个 视频 作为 高考 这样 的 功利性 读书 的 励志 视频 合适 吗 我们 老师 让 选 高三 励志 视频 在 班 会上 播放
132954377408,我 觉得 OK
132231444048,我 读书 到底 是 为了 什么 我可以 在 读书 中 收获 快乐 呀
132138540656,读书 的 前提 是 要 先 生存 才 读 得 起书
132136977872,每天 一遍 防止 堕落
132062598624,建议 反复 观看
131975548256,我 的 最好 的 老师
131885286768,勇气
131872958528,就 这么 干 吧
131842578320,时隔 几个 月 再 来 听 几遍
131793168576,须知 少时 凌云志 曾许 人间 第一流
131763319920,书中 自有 黄金屋 自有 颜如玉 读书 不能 往 功利性 读 成功 主义 或许 是 个 陷阱 回想 我 中学 只读 名著 也 喜欢 读 心灵鸡汤 罗 老师 真的 懂得 很多 要 有 勇气 前行 我们 的 人 ...
131734664096,笔记 1 . 逆商 2 . 非 功利性 阅读 才 能够 让 人 意识 到 我们 的 渺小 才能 培育 我们 的 谦卑 3 . 遭遇 挫折 遭遇 苦难 才 是 人生 常态 与 苦难 和解 4 . 阅读 具有 悖论 性 因为 无知 而 去 阅读 因为 阅读 感受 到 自己 的 无知 5 . 承认 自己 的 无知 乃是 开启 智慧 的 大门 苏格拉底 6 . 影片 魔鬼 代言人 我们 这 一生 要 对抗 的 就是 虚荣 和 虚空 7 . 文史哲 8 . 好 读书 不求甚解 与 人类 伟大 的 灵魂 去 对话 9 . 不要 只读 自己 喜欢 读 的 要 挑战 自己 10 . 读 哲学 作品 是 为了 塑造 自己 的 世界观 看到 不 一样 的 世界
131663564160,我 没什么 想法 我 想 让 我 爱 的 人 和 爱 我 的 人 过 上 他们 应得 的 生活
131658902560,勇敢 正直 真心 和 勇气
131564806880,现实 中先 功利性 读书 解决 需求 后 再 非 功利性 读书 上班族 可以 每天 先 抽出 30 分钟 时间 出来 阅读 坚持下去 几年 后 会 发生 显而易见 的 变化
131544007888,秀才 遇到 兵 有理 说不清 浙江 龙游县 科目 三 考试 路面 上 没有 线判 压线 对于 不合理 的 评判 提出 质疑 工作人员 考官 根本 不予 理会 只有 在 浙里 办 平台 投诉 给出 的 答复 居然 是 你 可以 不到 这里 考试 当天 合格率 是 50% 句句 都 是 在 指责 我 丝毫 不 觉得 他们 的 工作 有 任何 问题 这个 驾驶证 考试 又 不 值得 去告 他 也许 受屈 的 不止 我 一人 大家 都 这么 想 吧
131510591856,我 准备 好 了
131502280048,刚好 我 现在 就 在 看 在 看到 这个 视频 之前
131502325360,如何 阅读 一 本书
131445698144,人间 清醒
131327462480,私心 的 想 问 一个 问题 我 男朋友 用 我 你 支付宝 绑 了 他 的 支付宝 亲情 卡 用 了 快 十万 说 他 上班 出差 垫付 的 但 工资 活发过 还有 我们 一起 共同 还花 了 我 信用卡 也 着 不 七八万 了 我 想 问 一下 这个 钱 是 要 不 回来 吗 他 写 过 借条 但 律师 说 没什么 用 我 现在 信用卡 里 还 欠 十几万 不 知道 怎么办
134970527184,男 提款机 见 多 了 没想到 还有 女 的
131316634896,抱 着 功利性 的 心去 读非 功利性 的 书 是否 还是 功利性 的 阅读
132688950752,罗翔 老师 不是 也 说 了 吗 功利性 的 阅读 也 需要 但是 不能 只有 功利性 的 阅读
132689151152,就 像 你 要 学会 做饭 你 是不是 需要 一本 美食 书籍
131286930704,666
131269226560,想到 了 网上 看到 的 一句 话 你 读过 的 书 终将 会 变成 你 的 血肉 和 骨头
131259999568,那么 我 如果 是因为 这个 视频 而 想要 为 提升 到 更 高 境界 而 读书 又 为什么 不算 是 功利性 读书 呢
131219161680,一个 赞卷 一天
131219063232,在 此 立誓
131194837568,可惜 我 啥 都 学 不 下去 太 废物 了
131030106400,不看 你 的 视频 了 我 去 刷题 高考 了 功力 性 读书 去 了
131022148064,我 相信 绝大多数 同学 让 你 登上 一个 辉煌 的 舞台 你 都 会 有 辉煌 的 成就 但 关键在于 在 你 挫折 的 时候 在 你 低迷 的 时候 你 是不是 依然 有 勇气 继续 前行
130988604304,难道 读书 去 培养 我们 的 智慧 不是 功利性 的 吗
130988891776,可以 回答 一下 吗
130936322784,北宋 上马 为 将 下马 为 相 的 范仲淹 在 岳阳楼记 中说 先天下之忧而忧 后天下之乐而乐 微 斯人 吾谁与归 曾 受过 他 点拨 的 大儒 张载 说 为 天地 立心 为生 民 立命 为 往 圣继 绝学 为 万世开 太平 读书 的 目的 往小里 说 是 求 自身 觉悟 往大里 说 是 谋 天下 的 幸福 现代人 只知 科学知识 少读 圣贤 经典 鲜有 以天下为己任 的 情怀 担当 自然 免不了 营营苟苟
130930607008,人生 可能 没有 意义 但是 我们 可以 不断 地 找寻 它 的 意义 然后 赋予 它 意义 读书 就是 让 我们 用 更 客观 的 眼光 和 角度 去 认知 一切 向 内 认识 自己 向外 认识 世界
130924570496,无欲则刚 不 因 取悦 别人 而 做 自己 而是 让 自己 体验 人生 丰富 人生 而 努力 把 欲望 转移 到 对 自己 的 要求 上 什么 都 不求 而 只求 自己 这是 强者 心态 做事 的 动机 直接 影响 效果 如果 游戏 只是 为了 单纯 追求 上分 你 又 怎能 体会 游戏 的 快乐 竞技 的 精神 追求 的 是 极致 的 体验 而 生活 不是 一定 要 成功 而是 在于 你 是否 认真对待 自己 的 内心
130903363360,有钱人 没 时间 去 读书
130893001440,首先 你 要 活着
130842720624,这 肯定 可以 成为 满分 高考作文
130707929360,让 文涛 来 主持 可能 效果 更好 主持 得 从 假装 无知 的 角度 抛出 两三种 人文 和 哲学 对应 世俗 的 感性 和 理性 才行 总 觉得 节目 不够 完整 当然 也 和 当下 的 语境 环境 有关 人 的 选择 从 时代背景 性格 差异 产生 截然不同 的 结果 不管 兄弟 还是 活着 说 的 都 是 一 回事 洋流 也好 环境 也罢 总之 说 的 就是 游戏规则 规则 的 改变 人生 也 大不一样 无奈 的 是 普通人 能 改变 吗 毕竟 制定 游戏规则 的 不是 我 只能 随波逐流 这种 无奈 可以 变成 偶然 么 可以 李自成 洪秀全 李光头 就是 偶然 这种 偶然 改变 了 国运 喜欢 两位 嘉宾 不能 说 的 但 都 说 了 一些
130567109264,反复 研读 回来 再 听 一遍
130552802576,爸妈 让 读 我 就读 了 累 的 要死 但 我 相信 他们 不会 让 我 失望
130542729328,少壮 不 努力 老大 不会 写字
130491400832,看到 罗 老师 推荐 如何 阅读 一 本书 我 决定 写 一本 如何 阅读 如何 阅读 一 本书
130445318224,罗 老师 有时 读完 书 我 有 头晕 脑胀 的 感受 对 一些 书籍 的 接受 能力 不足
130586152128,纳入 自己 的 知识 体系 受阻 太 跃进 了 知识 是 张网 不 懂 的 先放 一边
130444854496,万道 归 一 皆 归于 无
130434167712,我 不会 阅读 我 又 如何 去 阅读 如何 去 阅读 一 本书
130393043712,事情 还 没有 发生 之前 还 可以 解决 但是 没有 人 相信 都 觉得 像是 一个 傻子 在 说话
130392837424,我 想到 再说
130392770976,今天 到 这里
130392768000,需要 你们 一些 时间 去 思考
130392826832,锅 都 炸开 了
130392748192,正是 因为 人类 的 七宗罪 所以 我们 一直 勾心斗角 一直 自以为是 一直 患得患失
130586286736,因为 大脑 大脑 计算 得失 人类 只是 寄生 于 地球 的 有点 聪明 的 哺乳动物 而已
130392734144,没有 足够 的 信息 和 知识 还有 经验 的 支撑 连 自己 怎么 无知 都 不 知道 只有 跟 真实 的 生活 才 会 知道 真实 的 自己 才 会 知道 自己 原来 那么 的 无知 渺小 但是 我们 的 爸爸妈妈 哪怕 连 一点点 经验 都 不 愿意 传承 那么 这个 问题 要 多久 才能 彻底 的 解决
130586400912,经验 只 靠 跟 他们 学 的 那点 ? 学习 上瘾 就 不会 这么 想 了
130392591568,他 她 是 傻子 吗 不是 他 她 就是 喜欢 平凡 的 生活 不 一定 要 追求 所谓 的 成功 难道 交个 好 兄弟 和 交个 女朋友 度过 这 一生 我 就是 不 伤害 别人 我 只是 想过 好 自己 的 一生 我 有 罪恶 吗 我 是 有 过错 吗
130392389792,人 的 一生 的 功名利禄 多半 被 注定 但是 你 愿意 刻苦 愿意 付出代价 那么 你 的 生活 还有 一些 改变 但是 有些 人 就算 有 机会 依然 选择 平凡 这 也 是 我们 值得 思考 的 问题
130392358432,不要 那么 功利 心要 看 非 功利 的 书籍
130586440448,马斯洛 需求 层次 理论 我 更 重视 后者
130392345472,人 最 光辉 的 时刻 是 雪中送炭 还有 低估 的 勇气 的 面对
130392269536,要 学会 倾听 多种 声音
130392185376,这样 才能 解决 更 多 的 问题
130392179776,不要 结果 论要 过程 论
130392128528,不 以 胜败 论 英雄
130244593328,先 功利 再 非 功利
130168031296,谢谢 课 代表
130139955344,可以 让 罗 老师 再 推荐 一套 书单 吗 感觉 罗 老师 推荐 的 书读 着 放心
130049842608,推荐 一本 我 觉得 通俗 同时 又 含有 深远 意义 的 书 无声 告白
130049665584,功利 学 阅读 和 非 功利性 阅读 都 是 要 做 的 如果 没有 读 那些 所谓 的 闲书 那么 我 的 三观 不会 像 今日 这样 完整 我 不会 明白 那些 道理 那些 让 我 变得 坚强 乐观 的 道理
130038118848,读 罪与罚
130017317552,通过 阅读 了解 世界
129975014608,读书 不 应有 功利性 去 读书 多读 没有 功利性 的 阅读 不要 被 成功 主义 左右 你 的 思想
129968164784,要读 什么 书
129893687904,想 问读 哪些 书 呢
129862774864,可惜 老师 签了 独家 其他 平台 不太 容易 看到 这么 好 的 作品
130586605984,这样 不 分散
129860608832,书 是 我 内心 最后 的 堡垒 是 我 疗伤 的 灵药 是 我 逃避现实 的 小 世界
129812436640,罗翔 老师 我 十年 婚姻 离婚 了 我 走 不 出来
129979256960,加油 一定 要 好好 生活
130586621328,度过 这段 失 恋爱 瘾期 就 好 了
129777579296,最近 刚 知道 好多 字 的 拼音 改了 感觉 这么 多年 的 语文 白学 了 迷茫
129532228032,为 中华 崛起 而 读书
129612435824,666 为数不多 为 中华 之 崛起 而 读书 的 人 你 就是 其中 之一 可以 发现 迄今为止 基本 所有人 都 是 为了 生存 富裕 而 读书 我 也 一样 加油
129424766832,学习 不是 为了 跨越 阶级 而是 为了 消灭 阶级 差距
129418170416,笑死
129398368544,360 行 行行出状元 万般皆下品 唯有读书高
129322557648,最后 你 会 发现 人类 伟大 的 灵魂 叫 张 三
129148982208,听 完 还是 不 知道 如何 非 功利性 阅读
129079231696,推荐 什么 书读 罗 老师
129104380624,我 推荐 贫穷 的 本质 最近 看 的 收获 蛮多
129060524192,实话实说 我 做 的 很多 事 乃至 所有 事 本质 上 来说 没有 为什么 没有 那么 多 工具性 和 目的性 只不过 是因为 归根结底 我 的 生命 除了 这些 也 没什么 可 做 的 罢了 就 好像 一只 鸟生 下来 注定 就要 飞 因为 它 是 一只 鸟 我生 下来 自然 就 会 去 做 很多 事 学习 也好 看书 也 好玩 旅游 恋爱 画画 为什么 呢 没有 为什么 只是 因为 我 必须 做点 什么 必须 寻求 一些 能 让 我 感受 到 自己 生命 存在 的 东西
130586800064,免于 陷入 虚无主义 的 陷阱
129012638752,读书 是 绝对 正确 的 吗
129037838448,没有 答案 也 没人能 绝断 只能 说 大大 大部分 人 还 能 读书 读 需要 的 正确 的 书 的 时候 会 对 人 有益
130586771056,学习 是 绝对 正确 的 读书 限定 在 书上 对象 窄 了 精神 世界 的 交流 很 有趣
128997529872,为了 了解 自己 为了 了解 社会 运作 规律 为了 填充 自己 精神 世界
128971183520,感觉 罗 老师 在 向下兼容 的 普法 好 心疼
130586886240,罗 老师 这点 真的 很 厉害 科普 事业 也 不好 做 呀 但 也 确实 有 必要
128918779152,当 你 说 是 为了 获取 勇气 的 时候 其实 他 已经 是 为了 成功
130587040656,你 把 勇气 局限 在 世俗 成功 论 的 框框 里 有 的 人 根本 没有 面对 生活 的 勇气
128910666112,我 现在 受伤 在家 休学 满足 休学 的 条件 学校 不 在 休学 申请表 上 签字 驳回 要求 继续 上学 现在 是 高二 学校 这样 违法 吗
130103687408,可以 请 长假 啊 实在 不行 大不了 撕破脸皮 跟 它们 干
128883214704,如果 你 对 这个 视频 深感 同受 那么 你 就 踏入 了 另 一个 迷巢 建议 结合 荒谬 主义 来 观看
130587188448,荒谬 主义 的 谜 巢 老师 明明 是 在 荒诞主义 和 虚无主义 之间 找 对抗 的 平衡 啊 形而上
130673399056,回复 : 哦 ee
128819491152,非 功利性 阅读 很 重要
128784708880,有 一种 天才 叫 过目不忘 行 还 信手 捏 来 太 牛 了
130587394896,纳入 知识 体系 的 综合型 学习 方法 多多 实践 也 就是 这种 效果 不是 什么 天才 不 天才 的 就是 方法 而已
131151832304,回复 : 知道 学习 并且 实践 不差 任何人 还有 悟性 性格 差异 环境 顺序
131360980928,嗯 努力 迈出 能 上 道 就 很 不错 啦
133649769280,回复 : 借 你 这句 话 谢谢
133649651824,回复 : 综合 体系 的 学习 方式 有意思
133656329936,回复 : 您 是 女士 啊 认识一下 吧
128687159216,视频 收藏 了 很久很久 了 经常 翻出来 看 甚至 没有 哪个 视频 像 这个 视频 一样 让 我 反反复复 的 去 看 每次 看 都 有 新 的 感动 如果说 让 我 去 解释 什么 是 字字珠玑 那 这个 视频 无疑 是 最好 的 说明 了
130587264016,温故知新 不过如此 了
128597446816,非常 感动 可以 感到 罗 老师 是 真的 想要 引导 大家 我 迄今 应该 都 是 非常 典型 的 功利性 的 阅读 追逐 成功 主义 体现 为 视野 狭隘 为 自己 的 一亩 三分 地 牵动 自然 也 非常 缺乏 应对 挫折 时 的 心态 非常 需要 一些 汲取 养分 的 动作 什么 内容 喂养 着 你 你 就 会 成为 什么样 的 人 不过 和 伟大 的 灵魂 对话 固然 美妙 记得 还是 要 从 精神 世界 回到 生活 中来 但 也 不是 说 一定 得用 上
128632437008,我 也 是
128526958720,生活 二十余载 自己 一直 以来 都 是 功利化 的 读书 其实 更 准确 地 来说 是 在读 课本 读 别人 给 你 准备 好 的 东西 自己 在 其中 得到 的 都 是 别人 想 让 你 得到 的 东西 越 成长 越是 更多地 经历 一些 事情 越是 发现自己 的 内心 是 极其 空虚 的 而且 会长 时间 地 把 自己 困在 自己 思维 之中 走 不 出来 现如今 也 是因为 经历 了 情感 上 的 重大 挫折 才 有意识 的 在 书 中 寻求 慰藉 很 庆幸 自己 能够 把握住 这次 机会 阅读 真的 就是 与 伟大 灵魂 的 对话 可以 带走 孤独 带来 看待 问题 的 新 的 角度 也 带来 了 成长
128459792944,一 本书 就 像 一把 利斧 劈开 我们 冰封 的 内心 您 准备 好了吗 跟 人类 伟大 的 灵魂 对话 用 他 的 利斧 劈开 你 那 冰冷 傲慢 自恋 自怜 的 内心 罗翔
128401230448,读书 是 为了 提高素质 保持 理智 为了 知 廉耻 明 事理 为了 在 面对 任何 事情 时 都 能够 有 自己 的 客观 判断 而 不是 听风是雨 随波逐流 人云亦云
128323845728,盲听 我 说 谁 逻辑 这么 差 议论文 写成 这样 结果 越 听 越 耳熟 一看 尴尬 了 罗 老师
128317727776,2448.4 万 关注 让 人 发现 大多数 人 心底 对 人性 善良 爱 正义 民主自由 向往 追求 渴望 世界 未来 一定 是 光明 美好 的
128211918960,罗翔 老师 推荐 什么 书
129875174432,他 喜欢 米兰 昆德拉 柏拉图 陀思妥 耶夫斯基 好书 太多太多 了
128192616432,越 阅读 越 自发 无知
128192431344,书中 自有 黄金屋 书中 自有 颜如玉 书中 自有 千钟 粟
128171033568,9 月 1 号 早上 我 在 看
128185961184,八月 三十一 号
128231662080,回复 : 提前 预定 的
128235455088,回复 : 我 延期 开学 了
128630236528,回复 : 可 真不错
128123012976,当下 的 力量 其实 是 一本 很 好 的 书
128116931104,罗翔 老师 不 说话 的 时候 手是 握 着 的 一 说话 就 打开 了
128105587536,一个 赞 学习 5 分钟
128087042992,很多 东西 要 准备 高考 东西 改为 同学
128006588688,功利性 地去 获取 的 知识 过程 有 往往 会 很 疲惫 为了 自己 想 知道 的 知识 而 去 看书 会 很 享受 甚至 沉浸 进去 主观 能动性 很 重要
127970432416,我 喜欢 在 书店 里 找 书 看 的 感觉 紧张 又 期待 想着 那么 多书 在 某个 角落 等待 着 我 那些 是 属于 我 的 宝藏
127928060384,感谢 罗翔 老师 为 我 灰暗 的 人生 递来 了 一把 劈开 迷雾 的 利斧
127917721728,对 啊 读书 能 改变命运 吧
127913884624,重温
127907375712,什么 是非 功利性 的 阅读
127910557872,不是 为了 对 你 考试 学习 工作 薪资 有 明显 帮助 的 阅读 比如 你 去 背 的 选段 可能 是 语文 要考 的 背 的 名言 是 为了 写作 的 这些 都 是 以 功利 目的 去 进行 的
127959740096,可以 理解 为 开拓 视野 为 目的 的 对 生活 可有可无 但 有 了 可以 活 得 更好
127900765424,为了 以后 的 生活 啊 生活 不易 且 过且 珍惜
127875798032,非攻 利性 的 读书 更 重要
127842541648,有时候 是 我 需要 这种 知识 有时候 是 我 对 这个 感兴趣 所以 有时候 功利 有时候 随性 而且 是 想 读 的 时候 就读 不会 刻意 去 读 或者 强迫 自己 培养 阅读 这种 习惯 因此 也 没有 读 几本书 遇到 学识渊博 的 人 常常 会 仰望 他们 觉得 没有 底气 但 后来 我 想 我 不 应该 因此 否定 自己 因为 我们 都 在 用心看 世界 体会 这 世间 万物 众生 百态 方式 不同 却 殊途同归
127819654128,罗翔 老师 真的 是 我 见 过 入驻 b 站 的 名人 里 最 诚恳 的 一位 了 每期 视频 都 在 引导 我们 去 思考 我 觉得 他 的 视频 就 像 一本 好书 一样 值得 收藏 下来 反复 地 咀嚼 思考 我 爱罗翔 老师
127747715248,从 某种 角度 来说 死 是 生 的 一部分 如果 没有 死亡 人们 就 不会 珍惜 活着 的 时光 如果 花 从不 凋谢 人们 也 就 不会 在 它 绽放 时 如此 欣喜 事物 总会 消亡 任何 事 都 不能 永恒 能 深刻 的 理解 死亡 的 含义 对 活着 的 人 来说 也 是 至关重要 的 思考 死亡 同时 也 就是 思考 生命 的 价值 和 意义 其实 人 的 一生 也 就是 在 学习 如何 去 死 因为 从 我们 出生 的 那 一刻起 我们 就 在 向 死亡 迈进 我 一生 都 在 学习 如何 有 价值 地 死去 而 不是 毫无意义 地 死去
127688433424,读书 无 嗜好 就 能 尽 其 多 不 先 泛览 群书则 会 无所适从 或失 之 偏好 广 然后 深博 然后 专
127663338976,我们 语文 老师 上 学期 讲课 和 罗翔 老师 讲 的 相差无几 这才 知道 老师 看 了 这个 视频 啊
127629780752,谢谢 老师 的 指点
127556291312,所以 有些 所谓 的 大 教授 目中无人 自 认为 自己 的 学问 无人 企及 因而 蔑视 他人 其实 这样 的 表现 正是 说明 了 他 的 无知 真正 智慧 的 人 一定 是 谦卑 的 人
127494448624,非 功利性 的 读书 是 为了 让 自己 心态 平和
127467927392,我 发布 了 一篇 笔记 快 来看 看吧 这 是 最 触动 我 的 部分 越能 体现 人性尊严 的 快乐 越是 一种 最大 的 快乐 因为 它 跟 人 的 尊严 是 有关 的 有 很多 的 快乐 是 放纵 的 快乐 有 很多 快乐 是 降低 了 人性 的 尊严 而 越 能 ...
127441719296,感谢 罗圣 教导
127434151120,好 搞笑 这个 声音
127287148528,老师 是不是 有 鼻炎
